,url,author
1548,http://lib.ru/POEEAST/nanak.txt,Гуру Нанак. Джапу джи - утренняя молитва сикхов. (пер. с панджаби А.Елизарьева)
1549,http://lib.ru/POEEAST/../HAJAM/,Омар Хайям
1550,http://lib.ru/POEEAST/GURGANI/,Фахриддин Гургани. Вис и Рамин
1551,http://lib.ru/POEEAST/RUSTAWELI/,Шота Руставели
1552,http://lib.ru/POEEAST/MASHRAB/,Бабарахим Машраб (переводы с узбекского)
1553,http://lib.ru/POEEAST/PERS/,Песни Шираза (Персидская народная поэзия в переводах А.Ревича)
1554,http://lib.ru/POEEAST/pers.txt,Из персидско-таджикской поэзии
1555,http://lib.ru/POEEAST/ABULFARADZH/,Абуль-Фарадж
1556,http://lib.ru/POEEAST/http://az.lib.ru/z/zelinskij_f_f/,Фаддей Зелинский
1557,http://lib.ru/POEEAST/ANONYMOUS/,"Античная литература, неизвестные и малоизвестные авторы"
1558,http://lib.ru/POEEAST/pifagor.txt,"""Золотые стихи"" пифагорейцев"
1559,http://lib.ru/POEEAST/AWRELIJ/,Марк Аврелий
1560,http://lib.ru/POEEAST/AWSONIJ/,Авсоний
1561,http://lib.ru/POEEAST/MARCELLIN/,Аммиан Марцеллин
1562,http://lib.ru/POEEAST/ANAKREONT/,Анакреонт
1563,http://lib.ru/POEEAST/ARISTOTEL/,Аристотель
1564,http://lib.ru/POEEAST/ARISTOFAN/,Аристофан
1565,http://lib.ru/POEEAST/ARHILOH/,Архилох
1566,http://lib.ru/POEEAST/ASKLEPIAD/,Асклепиад
1567,http://lib.ru/POEEAST/GELIODOR/,Гелиодор
1568,http://lib.ru/POEEAST/GEROD/,Герод
1569,http://lib.ru/POEEAST/GERODOT/,Геродот
1570,http://lib.ru/POEEAST/GESIOD/,Гесиод
1571,http://lib.ru/POEEAST/GOMER/,Гомер
1572,http://lib.ru/POEEAST/GRAKH/,Гай Гракх
1573,http://lib.ru/POEEAST/DEMOSFEN/,Демосфен
1574,http://lib.ru/POEEAST/EVRIPID/,Еврипид
1575,http://lib.ru/POEEAST/ISOKRAT/,Исократ
1576,http://lib.ru/POEEAST/KALLIMAH/,Каллимах
1577,http://lib.ru/POEEAST/KLAWDIAN/,Клавдиан
1578,http://lib.ru/POEEAST/KRISP/,Гай Саллюстий Крисп
1579,http://lib.ru/POEEAST/KSENOFAN/,Ксенофан
1580,http://lib.ru/POEEAST/KSENOFONT/,Ксенофонт
1581,http://lib.ru/POEEAST/LIWIJ/,Тит Ливий
1582,http://lib.ru/POEEAST/LISIJ/,Лисий
1583,http://lib.ru/POEEAST/LONG/,Лонг
1584,http://lib.ru/POEEAST/LUCILIJ/,Луцилий
1585,http://lib.ru/POEEAST/LUKIAN/,Лукиан
1586,http://lib.ru/POEEAST/LUKRECIJ/,Лукреций
1587,http://lib.ru/POEEAST/MENANDR/,Менандр
1588,http://lib.ru/POEEAST/PERSIJ/,Персий
1589,http://lib.ru/POEEAST/PLATO/,Платон
1590,http://lib.ru/POEEAST/PLUTARH/,Плутарх
1591,http://lib.ru/POEEAST/SAPFO/,Сапфо
1592,http://lib.ru/POEEAST/TIRTEJ/,Тиртей
1593,http://lib.ru/POEEAST/SILENCIARIJ/,Силенциарий
1594,http://lib.ru/POEEAST/SOFOKL/,Софокл
1595,http://lib.ru/POEEAST/TEOFRAST/,Теофраст
1596,http://lib.ru/POEEAST/FEOGNID/,Феогнид
1597,http://lib.ru/POEEAST/FEOKRIT/,Феокрит
1598,http://lib.ru/POEEAST/FLAWIJ/,Иосиф Флавий
1599,http://lib.ru/POEEAST/FUKIDID/,Фукидид
1600,http://lib.ru/POEEAST/HARITON/,Харитон
1601,http://lib.ru/POEEAST/EZOP/,Эзоп
1602,http://lib.ru/POEEAST/ENNIJ/,Энний
1603,http://lib.ru/POEEAST/EPIKTET/,Эпиктет
1604,http://lib.ru/POEEAST/ESHIL/,Эсхил
1605,http://lib.ru/POEEAST/APULEJ/,Апулей
1606,http://lib.ru/POEEAST/PETRONIJ/,Петроний Арбитр
1607,http://lib.ru/POEEAST/WERGILIJ/,Вергилий Марон Публий
1608,http://lib.ru/POEEAST/GORACIJ/,Квинт Гораций Флакк
1609,http://lib.ru/POEEAST/PLAVT/,Тит Макций Плавт
1610,http://lib.ru/POEEAST/SENEKA/,Сенека
1611,http://lib.ru/POEEAST/TERENCIJ/,Теренций
1612,http://lib.ru/POEEAST/CESAR/,Гай Юлий Цезарь
1613,http://lib.ru/POEEAST/CICERON/,Цицерон
1614,http://lib.ru/POEEAST/FEDR/,Федр
1615,http://lib.ru/POEEAST/KATULL/,Катулл
1616,http://lib.ru/POEEAST/LEONID/,Леонид
1617,http://lib.ru/POEEAST/LUKAN/,Лукан
1618,http://lib.ru/POEEAST/OWIDIJ/,Овидий
1619,http://lib.ru/POEEAST/PAKUWIJ/,Пакувий
1620,http://lib.ru/POEEAST/PROPERCIJ/,Проперций
1621,http://lib.ru/POEEAST/TACIT/,Корнелий Тацит
1622,http://lib.ru/POEEAST/MARCIAL/,Марциал
1623,http://lib.ru/POEEAST/NEWIJ/,Невий
1624,http://lib.ru/POEEAST/PLINIJ_M/,Плиний Младший
1625,http://lib.ru/POEEAST/TIBULL/,Тибулл
1626,http://lib.ru/POEEAST/UVENAL/,Ювенал
1627,http://lib.ru/POEEAST/http://classics.mit.edu/Browse/index.html,Greco-Roman Authors in Internet Classic archieve
1628,http://lib.ru/POEEAST/http://const.ricor.ru/~garden/,Сады Востока
1629,http://lib.ru/POEEAST/http://ancientrome.ru/antlitr/,"""Античная литература"" на сайте ""История древнего Рима"""
1630,http://lib.ru/POEEAST/http://athens.circle.ru,"""Русские Афины"" - материалы по истории античной философии"
1631,http://lib.ru/POEEAST/http://www.simurg.ru/,Симург: библиотека классической тюркской поэзии
1632,http://lib.ru/POEEAST/http://www.middleeast.alfacom.net/history,Сайт История и культура Востока (древние тексты)
1633,http://lib.ru/POEEAST/http://miriobiblion.narod.ru,"Библиотека произведений ромейских и античных авторов ""Мириобиблион"""
1634,http://lib.ru/POEEAST/http://china.kulichki.net/,"""Удивительный Китай"" на Куличках"
1635,http://lib.ru/POEEAST/http://baruchim.byethost8.com/,"Борис Мещеряков ""Стихи тысячи поэтов"" перевод Антологии китайской классической поэзии (""ши"") VI-XVI вв"
1636,http://lib.ru/POEEAST/http://pvcentre.agava.ru/material/transls/index.html,"Переводы в билиотеке Центра ""Петербургское востоковедение"""
1637,http://lib.ru/POEEAST/http://vostlit.narod.ru/index.htm,Восточная литература: средневековые исторические источники востока и запада
1638,http://lib.ru/POEEAST/http://www.chat.ru/~pergam/,Словарь античных писателей
1639,http://lib.ru/POEEAST/http://www.ivran.ru/library/,Библиотека института Востоковедения РАН
1640,http://lib.ru/POEEAST/http://lit.lib.ru/e/emelxjanowa_n_m/,"Надежда Емельянова ""Востоковедение"""
1641,http://lib.ru/POECHIN/van_vay.txt,Ван Вэй. Тайны живописи
1642,http://lib.ru/POECHIN/vanvey.txt,Ван Вэй. Стихотворения
1643,http://lib.ru/POECHIN/suntzu.txt,Sun Tzu. On the art of war
1644,http://lib.ru/POECHIN/suntzur.txt,Суньцзы. Искусство войны
1645,http://lib.ru/POECHIN/libodufu.txt,"Ли Бо, Ду Фу. Избранная поэзия"
1646,http://lib.ru/POECHIN/libo_git.txt,Ли Бо. Поэзия (в переводах А.И.Гитовича
1647,http://lib.ru/POECHIN/libo_al.txt,Ли Бо. В переводе В.М.Алексеева
1648,http://lib.ru/POECHIN/libo_others.txt,Ли Бо. В различных переводах
1649,http://lib.ru/POECHIN/libo.txt,Н.И.Конрад. Ли Бо
1650,http://lib.ru/POECHIN/DUFU/,Ду Фу
1651,http://lib.ru/POECHIN/ch_tzh.txt,Чжуан-цзы
1652,http://lib.ru/POECHIN/le_tzi.txt,Ле-Цзы
1653,http://lib.ru/POECHIN/i_ching.txt,И Цзин. Канон Перемен
1654,http://lib.ru/POECHIN/i_ching_shucky.txt,Ю.К.Щуцкий. Китайская Классическая Книга Перемен И-Цзин
1655,http://lib.ru/POECHIN/changes.txt,Гадание по книге перемен
1656,http://lib.ru/POECHIN/china_classic.txt,Сборник: Китайская классическая поэзия
1657,http://lib.ru/POECHIN/china_shi.txt,"Китайская классическая поэзия ""ши"" VI--XVI вв в переводах Б.Мещерякова"
1658,http://lib.ru/POECHIN/SANGUO/,Ло Гуань-Чжун. Троецарствие
1659,http://lib.ru/POECHIN/UAN/,Цюй Юань
1660,http://lib.ru/POECHIN/TZAOCHI/,Цао Чжи
1661,http://lib.ru/POECHIN/china_lyrics.txt,"Китайская пейзажная лирика III-XIV вв (Стихи, поэмы, романсы, арии)"
1662,http://lib.ru/POECHIN/CHZU/,Ян Чжу
1663,http://lib.ru/POECHIN/lao1.txt,"Дао дэ Цзин, классический перевод"
1664,http://lib.ru/POECHIN/lao2.txt,"Дао дэ Цзин, неореалистический перевод"
1665,http://lib.ru/POECHIN/lao4.txt,"Дао дэ Цзин, перевод"
1666,http://lib.ru/POECHIN/lao3.txt,"Дао дэ Цзин, перевод Кувшинова"
1667,http://lib.ru/POECHIN/lao5.txt,"Дао дэ Цзин, поэтический, с комментариями"
1668,http://lib.ru/POECHIN/lao6.txt,"Дао дэ Цзин, поэтический, перевод Феано"
1669,http://lib.ru/POECHIN/lao7.txt,"Дао дэ Цзин, перевод Олега Борушко"
1670,http://lib.ru/POECHIN/http://www.friend.ru/china/dao/,Перевод Бронислава Виногродского
1671,http://lib.ru/POECHIN/http://daolao.narod.ru/ddc1.htm,Перевод Юй Кана
1672,http://lib.ru/POECHIN/http://www.clas.ufl.edu/users/gthursby/taoism/ttc-list.htm,http://www.clas.ufl.edu/users/gthursby/taoism/ttc-list.htm
1673,http://lib.ru/POECHIN/http://taopooh.narod.ru/3/transl.htm,Самое объ?мное и периодически пополняемое собрание переводов Лао-цзы на русский (более 20-ти версий)
1674,http://lib.ru/POECHIN/http://cclib.nsu.ru/projects/satbi/,http://cclib.nsu.ru/projects/satbi/
1675,http://lib.ru/POECHIN/http://const.ricor.ru/~garden/,Сады Востока
1676,http://lib.ru/POECHIN/http://path.jump.ru/chinalibrary.html,"Китайская поэзия на сайте ""Путь"""
1677,http://lib.ru/POECHIN/http://china.kulichki.net/Library.shtml,"Библиотека ""Удивительного Китая"""
1678,http://lib.ru/POECHIN/http://oriental.ru/,"""Восточный портал"" - культура и искусство Китая и Японии"
1679,http://lib.ru/POECHIN/http://baruchim.byethost8.com/,"Китайская классическая поэзия ""ши"" VI--XVI вв в переводах Б.Мещерякова"
1680,http://lib.ru/TALES/http://lit.lib.ru/a/abramcewa_n_k/,Наталья Абрамцева
1681,http://lib.ru/TALES/AKIM/,Яков Аким. Разноцветные дома
1682,http://lib.ru/TALES/alenkij.txt,Сергей Аксаков. Аленький цветочек
1683,http://lib.ru/TALES/ALEKSANDROWA_T/,Татьяна Александрова. Домовенок Кузька
1684,http://lib.ru/TALES/ALEKSANDROWA_Z/,Зинаида Александрова
1685,http://lib.ru/TALES/BAZHOV/,Павел Бажов
1686,http://lib.ru/TALES/BALASHOW/,Виктор Балашов
1687,http://lib.ru/TALES/BARUZDIN/,Сергей Баруздин
1688,http://lib.ru/TALES/BAHREWSKIJ/,Владислав Бахревский
1689,http://lib.ru/TALES/BELOUSOW_S/,Сергей Белоусов
1690,http://lib.ru/TALES/BIANKI/,Виталий Бианки
1691,http://lib.ru/TALES/BOROVKOV/julia.txt,Константин Боровков. Первая История про Юлю Первую
1692,http://lib.ru/TALES/http://lit.lib.ru/w/wiktorija_w_i/,Виктория и Алексей Варгины
1693,http://lib.ru/TALES/../PXESY/WARSHAWER_O/,Ольга Варшавер
1694,http://lib.ru/TALES/WASILEWICH/,Алена Василевич
1695,http://lib.ru/TALES/WASUKOWA/,Галина Васюкова
1696,http://lib.ru/TALES/http://lit.lib.ru/w/wojnikonis_a_g/,Анжелина Войниконис
1697,http://lib.ru/TALES/../RUFANT/WOSTOKOW/,Станислав Востоков
1698,http://lib.ru/TALES/WYAZEMSKIJ/nastya.txt,Юрий Вяземский. Про девочку Настю и злую Невидимку
1699,http://lib.ru/TALES/GABBE_T/,Тамара Габбе. Город мастеров
1700,http://lib.ru/TALES/GALAHOWA_G/,Галина Галахова
1701,http://lib.ru/TALES/http://lit.lib.ru/g/gamula_i_p/,Ирина Гамула. Приключения Маленькой Феи
1702,http://lib.ru/TALES/GANINA/,Майя Ганина. Тяпкин и Леша
1703,http://lib.ru/TALES/geraskina.txt,Л. Гераскина. В стране невыученных уроков
1704,http://lib.ru/TALES/gnedina.txt,Г. Гнедина. Последний день туготронов
1705,http://lib.ru/TALES/GUBAREW/,Виталий Губарев
1706,http://lib.ru/TALES/DWORKIN/,Илья Дворкин
1707,http://lib.ru/TALES/DRABKINA/,Алла Драбкина
1708,http://lib.ru/TALES/../PROZA/DRUZHNIKOV/kanikuly.txt,Юрий Дружников. Каникулы по-человечески
1709,http://lib.ru/TALES/http://lit.lib.ru/e/emelxjanowa_o_w/,Олеся Емельянова
1710,http://lib.ru/TALES/ERMOLAEW_J/,Юрий Ермолаев. Дом отважных трусишек
1711,http://lib.ru/TALES/http://az.lib.ru/e/ershow_p_p/,Петр Ершов. Конек-горбунок
1712,http://lib.ru/TALES/ZAWALNYUK/,Леонид Завальнюк
1713,http://lib.ru/TALES/ZAHODER/,Борис Заходер
1714,http://lib.ru/TALES/../ZHURNAL/zykow.txt,Евгений Зыков. Сорок три Медвежки и Мидвидятина
1715,http://lib.ru/TALES/IWANOW_A/,Альберт Иванов. Приключения Хомы и Суслика
1716,http://lib.ru/TALES/ILIN/,Павел Ильин. Воспоминания юнги Захара Загадкина
1717,http://lib.ru/TALES/http://fan.lib.ru/k/karlow_b/,Борис Карлов
1718,http://lib.ru/TALES/KEMOKLIDZE/,Герберт Кемоклидзе. В стране Пустоделии
1719,http://lib.ru/TALES/../PRIKL/KISELEW_W/,Владимир Киселев
1720,http://lib.ru/TALES/../KOZLOW/,Сергей Козлов. Ежик в тумане
1721,http://lib.ru/TALES/KRASOWSKIJ/,Леонид Красовский
1722,http://lib.ru/TALES/../ZHURNAL/krivchenko.txt,Евгений Кривченко. Лирические сказки для взрослых и детей
1723,http://lib.ru/TALES/KULIKOW/,Леонид Куликов
1724,http://lib.ru/TALES/../LAGIN/,Лазарь Лагин. Старик Хоттабыч
1725,http://lib.ru/TALES/LARRI/,Ян Ларри. Приключения Карика и Вали
1726,http://lib.ru/TALES/http://lit.lib.ru/l/lebedewa_g/,Галина Лебедева. Как Маша поссорилась с подушкой
1727,http://lib.ru/TALES/LUBENSKIJ_A/,Андрей Лубенский. Слун
1728,http://lib.ru/TALES/../PROZA/LOUKNITSKIY/,Сергей Лукницкий. О собаке Штучке
1729,http://lib.ru/TALES/../RUFANT/LYASHENKO/,Михаил Ляшенко
1730,http://lib.ru/TALES/http://lit.lib.ru/m/malxhanowa_i/,Инна Мальханова. Про фею Мэю
1731,http://lib.ru/TALES/../MARKUSHIN/,Юрий Маркушин
1732,http://lib.ru/TALES/MASHKOW_W/,Владимир Машков
1733,http://lib.ru/TALES/MIHALKOW/,Сергей Михалков
1734,http://lib.ru/TALES/http://lit.lib.ru/m/mihajlowa_j_a/,Юлия Михайлова
1735,http://lib.ru/TALES/MIRKINA/,Зинаида Миркина
1736,http://lib.ru/TALES/../RUFANT/MOSHKOVSKIJ/5inzvezdolet.txt,Анатолий Мошковский. Пятеро в звездолете
1737,http://lib.ru/TALES/NADEZHDINA/,Надежда Надеждина
1738,http://lib.ru/TALES/NAUMOW/,Евгений Наумов
1739,http://lib.ru/TALES/../NEKRASOW_A/,Андрей Некрасов. Капитан Врунгель
1740,http://lib.ru/TALES/../NOSOW/,Николай Носов. Приключения Незнайки
1741,http://lib.ru/TALES/../PROZA/OKUDZHAWA/bonvoyage.txt,Булат Окуджава. Прелестные приключения
1742,http://lib.ru/TALES/http://lit.lib.ru/o/orlowa_e_a/,Елена Орлова. Стихи для детей
1743,http://lib.ru/TALES/http://lit.lib.ru/p/penner_w/,Волли Пеннер. Байки Магнума
1744,http://lib.ru/TALES/PERMYAK/,Евгений Пермяк
1745,http://lib.ru/TALES/../PISAHOW/,Степан Писахов
1746,http://lib.ru/TALES/PROKOFXEWA/,Софья Прокофьева
1747,http://lib.ru/TALES/ROZANOW/,Сергей Розанов. Приключения Травки
1748,http://lib.ru/TALES/ROMANCHENKO/galya.txt,Ольга Романченко. Галина сказка
1749,http://lib.ru/TALES/RUBAN/,Николай Рубан. Сказки
1750,http://lib.ru/TALES/http://lit.lib.ru/s/sapozhnikow_l_a/,Леонид Сапожников. Митя Метелкин и Саша Заец
1751,http://lib.ru/TALES/SABUROWA/,Ирина Сабурова. О нас
1752,http://lib.ru/TALES/http://lit.lib.ru/s/sadowskij_m_r/,Михаил Садовский
1753,http://lib.ru/TALES/SAPGIR/,Генрих Сапгир
1754,http://lib.ru/TALES/SAHAROWA/,Саида Сахарова
1755,http://lib.ru/TALES/SERGEEW/,Марк Сергеев. Волшебная галоша
1756,http://lib.ru/TALES/SOLOWEJCHIK_S/,Симон Соловейчик
1757,http://lib.ru/TALES/SIBIYAK/,Дмитрий Мамин-Сибиряк. Аленушкины сказки
1758,http://lib.ru/TALES/TOKMAKOWA/,Ирина Токмакова
1759,http://lib.ru/TALES/TOMIN/,Юрий Томин. Шел по городу волшебник
1760,http://lib.ru/TALES/TREER/,Леонид Треер
1761,http://lib.ru/TALES/TYUHTYAEWY/,Ирина и Леонид Тюхтяевы. Зоки и Бада
1762,http://lib.ru/TALES/US_A/,Александра Ус
1763,http://lib.ru/TALES/http://lit.lib.ru/g/grom_j_s/,Геннадий Цыферов
1764,http://lib.ru/TALES/http://az.lib.ru/c/charskaja_l_a/,Лидия Чарская
1765,http://lib.ru/TALES/http://lit.lib.ru/c/chirkow_w_a/,Вадим Чирков
1766,http://lib.ru/TALES/SHEWCHENKO_T/,Татьяна Шевченко
1767,http://lib.ru/TALES/SHERGIN/,Борис Шергин
1768,http://lib.ru/TALES/SHIM_E/,Эдуард Шим
1769,http://lib.ru/TALES/SHUWALOWA_G/,Шувалова Галина
1770,http://lib.ru/TALES/JAKOWLEW/,Юрий Яковлев. Кепка невидимка
1771,http://lib.ru/TALES/qkubenko.txt,А. Якубенко. Волшебные Перья Арарахиса
1772,http://lib.ru/TALES/http://az.lib.ru/a/andersen_g_h/,Ганс Христиан Андерсен
1773,http://lib.ru/TALES/ARDZHILLI/,"Марчелло Арджилли, Габриэлла Парка. Приключения Гвоздика"
1774,http://lib.ru/TALES/BALINT/,Агнеш Балинт
1775,http://lib.ru/TALES/BARRI/,Д. Барри
1776,http://lib.ru/TALES/BZHEHWA/,Ян Бжехва
1777,http://lib.ru/TALES/BORZHKOWCEWA/,Гана Боржковцова
1778,http://lib.ru/TALES/BINS/,Арчи Бинз
1779,http://lib.ru/TALES/GOUDZH/,Элизабет Гоудж
1780,http://lib.ru/TALES/GRIMM/,Братья Гримм
1781,http://lib.ru/TALES/DODZH/,Мэри Мэйп Додж
1782,http://lib.ru/TALES/../INOFANT/DUEJN/,Диана Дуэйн
1783,http://lib.ru/TALES/http://lit.lib.ru/j/jaelxme/,Каэтримус Йаэльме
1784,http://lib.ru/TALES/KWITKO_L/,Лев Квитко
1785,http://lib.ru/TALES/KESTNER/,Эрих Кестнер
1786,http://lib.ru/TALES/../CARROLL/,Люис Кэрролл
1787,http://lib.ru/TALES/KONOPLICKAQ/,Мария Конопницкая
1788,http://lib.ru/TALES/KRUGER/,Мария Крюгер
1789,http://lib.ru/TALES/KRUS/,Джеймс Крюс
1790,http://lib.ru/TALES/LAGERLEF/,Сельма Лагерлеф
1791,http://lib.ru/TALES/../LINDGREN/,Астрид Линдгрен
1792,http://lib.ru/TALES/LOBATU/,Монтейру Лобату. Орден желтого дятла
1793,http://lib.ru/TALES/../LEWISCL/,Клайв Льюис
1794,http://lib.ru/TALES/MAAR/,Пауль Маар
1795,http://lib.ru/TALES/../INPROZ/MALO_G/,Гектор Мало. Без семьи
1796,http://lib.ru/TALES/../MILN/,Александр Милн
1797,http://lib.ru/TALES/MUSEROWICH/,"Малгожата Мусерович. Целестина, или шестое чувство"
1798,http://lib.ru/TALES/NAWROT_J/,Яцек Наврот
1799,http://lib.ru/TALES/NESBIT/,Эдит Несбит
1800,http://lib.ru/TALES/PERWIK/,Айно Первик
1801,http://lib.ru/TALES/PETRESKU/,Чезар Петреску
1802,http://lib.ru/TALES/PORTER/,Элинор Портер
1803,http://lib.ru/TALES/PROJSLER/,Отфрид Пройслер. Маленькая Баба-Яга
1804,http://lib.ru/TALES/RAUD/,Эно Рауд
1805,http://lib.ru/TALES/../RODARI/,Джанни Родари
1806,http://lib.ru/TALES/SLABYJ/,Зденек Слабый. Три банана
1807,http://lib.ru/TALES/TELLEGEN/,Тоон Теллеген
1808,http://lib.ru/TALES/../TREWERS/,Памела Треверс
1809,http://lib.ru/TALES/HOPP/,Синкен Хопп
1810,http://lib.ru/TALES/CHOPICH/,Бранко Чопич
1811,http://lib.ru/TALES/EKHOLM/,Ян Экхольм
1812,http://lib.ru/TALES/EGNER_T/,Эгнер Турбьерн
1813,http://lib.ru/TALES/../INPROZ/ENDE/,Михаэль Энде
1814,http://lib.ru/TALES/../JANSSON/,Туве Янссон (Мумитролли)
1815,http://lib.ru/TALES/RUSSIAN/,Русские народные сказки
1816,http://lib.ru/TALES/besttales.txt,Лучшие сказки мира
1817,http://lib.ru/TALES/stishki.txt,"Детские стишки, песенки, скороговорки"
1818,http://lib.ru/TALES/TALESENGTRANS/,Russian tales in English translation
1819,http://lib.ru/TALES/1001NIGHT/,"""Тысяча и одна ночь"""
1820,http://lib.ru/TALES/jugoslavia.txt,Сказки народов Югославии
1821,http://lib.ru/TALES/koreja.txt,Корейские народные сказки
1822,http://lib.ru/TALES/pinokkio.txt,К.Коллоди. Приключения Пиноккио
1823,http://lib.ru/TALES/../TOLSTOJA/buratino.txt,А.Толстой. Приключения Буратино
1824,http://lib.ru/TALES/buratino2.txt,Е.Данько. Побежденный Карабас
1825,http://lib.ru/TALES/buratino3.txt,"А.Кумма, С.Рунге. Вторая тайна золотого ключика"
1826,http://lib.ru/TALES/http://lit.lib.ru/w/wiktorija_w_i/,Виктория и Алексей Варгины
1827,http://lib.ru/TALES/ALMAZOW/,"Алмазов, Борис. Самый красивый конь"
1828,http://lib.ru/TALES/http://az.lib.ru/z/zhitkow_b_s/,"Житков, Борис"
1829,http://lib.ru/TALES/ILIN_M/,"Ильин, Михаил. Рассказы о вещах"
1830,http://lib.ru/TALES/NOWOGRUDSKIJ/,"Новогрудский, Герцель"
1831,http://lib.ru/TALES/BONCHBRUEWICH/,В.Бонч-Бруевич
1832,http://lib.ru/TALES/../PRIKL/,Историко-приключенческая литература
1833,http://lib.ru/TALES/http://samlib.ru/janr/index_janr_16-1.shtml,"Топ-лист раздела ""Сказки"" в samlib.ru"
1834,http://lib.ru/TALES/http://samlib.ru/janr/index_janr_16-1.shtml,"Топ-лист раздела ""Детская литература"" в samlib.ru"
1835,http://lib.ru/TALES/http://www.skazka.com.ru/,"Сайт ""Сказки"""
1836,http://lib.ru/TALES/http://lib.ru/HITPARAD/kidhits.txt,Список детских книг из Fido7.Su.Books.For.Children
1837,http://lib.ru/TALES/http://www.parfenov.org/booklist/,И его автоматизированная версия
1838,http://lib.ru/TALES/http://www.fairrosa.info/readingroom.html#classics,Детская литература in english at Fairrosa cyber library
1839,http://lib.ru/TALES/http://www.dedushka.net,Детская сетевая библиотека Леонида Именитова
1840,http://lib.ru/TALES/http://www.nanya.ru/opitlist/192,"Сказки, стихи и песни для детей на сайте ""Няня.ру"""
1841,http://lib.ru/TALES/http://www.solnet.ee/skazki/,"Более 200 сказок на сайте ""Книга сказок"""
1842,http://lib.ru/TALES/http://www.imwerden.de/ballada.html,"Детская библиотека ""Баллада"""
1843,http://lib.ru/TALES/http://cdb.atlint.ru/,Сайт центральной детской библиотеки города Трехгорный
1844,http://lib.ru/TALES/http://detstvo.irkutsk.ru/authors/,Детские писатели Приангарья
1845,http://lib.ru/TALES/http://www.pupsam.ru/,Pupsam.ru
1846,http://lib.ru/TALES/http://www.nskazki.nm.ru/,"Сайт ""Сказки народов мира"""
1847,http://lib.ru/PRIKL/BARNFORD/,Барнфорд Шейла
1848,http://lib.ru/PRIKL/BODEN/,Бодэн Нина
1849,http://lib.ru/PRIKL/BOMBAR/,Бомбар Ален
1850,http://lib.ru/PRIKL/BUSSENAR/,Буссенар Луи
1851,http://lib.ru/PRIKL/GILDE/,Гильде Вернер
1852,http://lib.ru/PRIKL/DEFO/,Дефо Даниэль
1853,http://lib.ru/PRIKL/DILLON/,Диллон Эйлис
1854,http://lib.ru/PRIKL/DOBKEWICH/,Добкевич Корнелия
1855,http://lib.ru/PRIKL/INNES_H/,Иннес Хэммонд
1856,http://lib.ru/PRIKL/ZHAKOLIO/,Жаколио Луи
1857,http://lib.ru/PRIKL/KARLE/,Карлье Либера
1858,http://lib.ru/PRIKL/KERAM/,Керам К.
1859,http://lib.ru/PRIKL/KUUSBERG/,Куусберг Пауль
1860,http://lib.ru/PRIKL/../DETEKTIWY/LAMUR/,Ламур Луис
1861,http://lib.ru/PRIKL/LUSKACH/,Лускач Рудольф
1862,http://lib.ru/PRIKL/MUIR/,Мюир Джон
1863,http://lib.ru/PRIKL/MILANI/,Милани Мино
1864,http://lib.ru/PRIKL/RASPE/,Мюнхгаузен Барон
1865,http://lib.ru/PRIKL/OMILYANOWICH/,Омильянович Алесандр
1866,http://lib.ru/PRIKL/../MAJNRID/,Рид Майн
1867,http://lib.ru/PRIKL/RONISTARSHIJ/,Рони-старший Жозеф
1868,http://lib.ru/PRIKL/PSHIMANOWSKIJ/,Пшимановский Януш
1869,http://lib.ru/PRIKL/SABATINI/,Сабатини Рафаэль
1870,http://lib.ru/PRIKL/SATOK/,Сат-ок
1871,http://lib.ru/PRIKL/SWINSOS/,Свинсос Ингвалл
1872,http://lib.ru/PRIKL/SKOTT/,Скотт Вальтер
1873,http://lib.ru/PRIKL/SMIT_U/,Смит Уилбур
1874,http://lib.ru/PRIKL/STAL/,Сталь П.; Масе И.
1875,http://lib.ru/PRIKL/STANKU/,Станку Захария
1876,http://lib.ru/PRIKL/../STIVENSON/,Стивенсон Роберт
1877,http://lib.ru/PRIKL/UOLLES/,Уоллес Эдгар
1878,http://lib.ru/PRIKL/FIDLER/,Фидлер Аркадий
1879,http://lib.ru/PRIKL/../HAGGARD/,Хаггард Генри
1880,http://lib.ru/PRIKL/HUNTER/,Хантер Джон
1881,http://lib.ru/PRIKL/CHELGREN/,Чельгрен Юзеф
1882,http://lib.ru/PRIKL/SHKLYARSKIJ/,Шклярский Альфред
1883,http://lib.ru/PRIKL/SHULC/,Шульц Джеймс
1884,http://lib.ru/PRIKL/EMAR_G/,Эмар Гюстав
1885,http://lib.ru/PRIKL/APN/,Фронт без линии фронта
1886,http://lib.ru/PRIKL/AZOW/,Азов Марк; Михайловский Валерий
1887,http://lib.ru/PRIKL/ALEKSEEW_M/,Алексеев Михаил Николаевич
1888,http://lib.ru/PRIKL/ARBENOW/,Арбенов Эд.Арбенов; Писманик М.
1889,http://lib.ru/PRIKL/ARGUNOWA/,Аргунова Нора
1890,http://lib.ru/PRIKL/BADIGIN/,Бадигин Константин
1891,http://lib.ru/PRIKL/BAHREWSKIJ/,Бахревский В.
1892,http://lib.ru/PRIKL/BELYAEW/,Беляев Александр Павлович
1893,http://lib.ru/PRIKL/BEREZKO/,Березко Георгий
1894,http://lib.ru/PRIKL/BLYAHIN/,Бляхин П.
1895,http://lib.ru/PRIKL/BOGDANOW/,Богданов Николай
1896,http://lib.ru/PRIKL/BRAZHNIN/,Бражнин Илья
