,url_x,book,author_x,author_y,url_y
193,http://lib.ru/INOFANT/UELS/blind.txt,странаслепых,уэллсгерберт,гербертуэллс,https://briefly.ru/uells/strana_slepyx/
194,http://lib.ru/INOFANT/UELS/empr_ant.txt,царствомуравьев,уэллсгерберт,гербертуэллс,https://briefly.ru/uells/tsarstvo_muravjev/
195,http://lib.ru/INPROZ/KRONIN/castle.txt,замокброуди,кронинарчибалд,арчибальдкронин,https://briefly.ru/kronin/zamok_broudi/
196,http://lib.ru/INOFANT/VERN/cptgrant.txt,детикапитанагранта,вернжюль,жюльверн,https://briefly.ru/vern/deti_kapitana_granta/
197,http://lib.ru/INOFANT/VERN/ostrow.txt,таинственныйостров,вернжюль,жюльверн,https://briefly.ru/vern/tainstvennyj_ostrov/
198,http://lib.ru/INPROZ/FRISH/gante.txt,назовусебягантенбайн,фришмакс,максфриш,https://briefly.ru/frish/nazove_sebja_gantenbajn/
199,http://lib.ru/INPROZ/MANN_G/imp1.txt,верноподданный,маннгенрих,генрихманн,https://briefly.ru/mann/vernopoddannyj/
200,http://lib.ru/INPROZ/FOLKNER/town.txt,город,фолкнеруильям,уильямфолкнер,https://briefly.ru/folkner/gorod/
201,http://lib.ru/INPROZ/KONRAD/lord_jim.txt,лордджим,конрадджозеф,джозефконрад,https://briefly.ru/konrad/lord_dzhim/
202,http://lib.ru/PXESY/../INOOLD/LESSING/natan.txt,натанмудрый,готхольдэфраимлессинг,готхольдэфраимлессинг,https://briefly.ru/lessing/natan_mudryj/
203,http://lib.ru/PXESY/../INOOLD/LESSING/galotti.txt,эмилиягалотти,готхольдэфраимлессинг,готхольдэфраимлессинг,https://briefly.ru/lessing/emilija_galotti/
204,http://lib.ru/PXESY/../INOOLD/LESSING/schast.txt,миннафонбарнхельмилисолдатскоесчастье,готхольдэфраимлессинг,готхольдэфраимлессинг,https://briefly.ru/lessing/minna_fon_barnhelm_ili_soldatskoe_schaste/
205,http://lib.ru/PROZA/SHOLOHOW/semyanin.txt,семейныйчеловек,шолоховмихаил,михаилалександровичшолохов,https://briefly.ru/sholohov/semeynyy_chelovek/
206,http://lib.ru/PXESY/../INPROZ/IBSEN/kukl.txt,кукольныйдом,генрикибсен,генрикибсен,https://briefly.ru/ibsen/kukolnyj_dom/
207,http://lib.ru/PXESY/../INPROZ/IBSEN/ibsen_ghosts.txt,привидения,генрикибсен,генрикибсен,https://briefly.ru/ibsen/prividenija/
208,http://lib.ru/PXESY/../INPROZ/IBSEN/ibsen_utka.txt,дикаяутка,генрикибсен,генрикибсен,https://briefly.ru/ibsen/dikaja_utka/
209,http://lib.ru/PXESY/../INPROZ/IBSEN/ibsen1_2.txt,пергюнт,генрикибсен,генрикибсен,https://briefly.ru/ibsen/per_gjunt/
210,http://lib.ru/INPROZ/DIKKENS/pickwickpost.txt,посмертныезапискипиквикскогоклуба,диккенсчарльз,чарльздиккенс,https://briefly.ru/dikkens/posmertnye_zapiski_pikvikskogo_kluba/
211,http://lib.ru/INPROZ/DIKKENS/oliver.txt,приключенияоливератвиста,диккенсчарльз,чарльздиккенс,https://briefly.ru/dikkens/prikljuchenija_olivera_tvista/
212,http://lib.ru/INPROZ/DIKKENS/d19_1.txt,тяжелыевремена,диккенсчарльз,чарльздиккенс,https://briefly.ru/dikkens/tjazhelye_vremena/
213,http://lib.ru/INPROZ/DIKKENS/d23.txt,большиенадежды,диккенсчарльз,чарльздиккенс,https://briefly.ru/dikkens/bolshie_nadezhdy/
214,http://lib.ru/INPROZ/DRAJZER/tragedy.txt,американскаятрагедия,драйзертеодор,теодордрайзер,https://briefly.ru/drajzer/amerikanskaja_tragedija/
215,http://lib.ru/INPROZ/SMOLLET/smollet.txt,путешествиехамфриклинкера,смоллеттобайас,тобайассмоллетт,https://briefly.ru/smollet/puteshestvie_hamfri_klinkera/
216,http://lib.ru/PROZA/../DOWLATOW/kompromiss.txt,компромисс,довлатовсергей,сергейдонатовичдовлатов,https://briefly.ru/dovlatov/kompromiss/
217,http://lib.ru/RUFANT/BELAEW/ariel.txt,ариэль,беляевалександр,александрромановичбеляев,https://briefly.ru/beljaev/ariel/
218,http://lib.ru/INPROZ/MALO_G/bez_semji.txt,безсемьи,малогектор,гектормало,https://briefly.ru/malo/bez_semi/
219,http://lib.ru/TALES/../INPROZ/MALO_G/bez_semji.txt,безсемьи,гектормалобезсемьи,гектормало,https://briefly.ru/malo/bez_semi/
220,http://lib.ru/PROZA/AJTMATOW/plaha.txt,плаха,айтматовчингиз,чингизторекуловичайтматов,https://briefly.ru/ajtmatov/plaha/
221,http://lib.ru/PROZA/AJTMATOW/parohod.txt,белыйпароход,айтматовчингиз,чингизторекуловичайтматов,https://briefly.ru/ajtmatov/belyj_parohod/
222,http://lib.ru/PROZA/AJTMATOW/oblako.txt,белоеоблакочингисхана,айтматовчингиз,чингизторекуловичайтматов,https://briefly.ru/ajtmatov/beloe_oblako_chingiskhana/
223,http://lib.ru/PROZA/AJTMATOW/pegij.txt,пегийпесбегущийкраемморя,айтматовчингиз,чингизторекуловичайтматов,https://briefly.ru/ajtmatov/pegii_pes_begushchii_kraem_moria/
224,http://lib.ru/PROZA/AJTMATOW/mpole.txt,материнскоеполе,айтматовчингиз,чингизторекуловичайтматов,https://briefly.ru/ajtmatov/materinskoe_pole/
225,http://lib.ru/PROZA/DOMBROWSKIJ/faculty.txt,факультетненужныхвещей,домбровскийюрий,юрийосиповичдомбровский,https://briefly.ru/dombrovskij/fakultet_nenuzhnyh_vecshej/
226,http://lib.ru/INPROZ/MISIMA/zolotoj_hram.txt,золотойхрам,мисимаюкио,юкиомисима,https://briefly.ru/misima/zolotoj_hram/
227,http://lib.ru/INPROZ/MISIMA/maska.txt,исповедьмаски,мисимаюкио,юкиомисима,https://briefly.ru/misima/ispoved_maski/
228,http://lib.ru/INPROZ/MISIMA/patrioti.txt,патриотизм,мисимаюкио,юкиомисима,https://briefly.ru/misima/patriotizm/
229,http://lib.ru/INPROZ/OGENRI/r_linii.txt,линиисудьбы,огенри,огенри,https://briefly.ru/genri/linii_sudby/
230,http://lib.ru/RUSSLIT/ZAJCEW/zajcev2.txt,голубаязвезда,зайцевборис,борисконстантиновичзайцев,https://briefly.ru/zaytcev/golubaia_zvezda/
231,http://lib.ru/INPROZ/OLDINGTON/hero.txt,смертьгероя,олдингтонричард,ричардолдингтон,https://briefly.ru/oldington/smert_geroja/
232,http://lib.ru/PROZA/BAKLANOW/nineteen.txt,навекидевятнадцатилетние,баклановгригорий,григорийяковлевичбакланов,https://briefly.ru/baklanov/naveki_deviatnadtcatiletnie/
233,http://lib.ru/PROZA/BAKLANOW/pyad.txt,пядьземли,баклановгригорий,григорийяковлевичбакланов,https://briefly.ru/baklanov/pjad_zemli/
234,http://lib.ru/INPROZ/MAJRINK/golem_new.txt,голем,майринкгустав,густавмайринк,https://briefly.ru/mejrink/golem/
235,http://lib.ru/PXESY/ANUJ/passazhir.txt,пассажирбезбагажа,жанануй,жанануй,https://briefly.ru/anuj/passazhir_bez_bagazha/
236,http://lib.ru/INPROZ/../LONDON/london01.txt,морскойволк,лондонджек,джеклондон,https://briefly.ru/london/morskoy_volk/
237,http://lib.ru/INPROZ/../LONDON/london03.txt,белыйклык,лондонджек,джеклондон,https://briefly.ru/london/belyj_klyk/
238,http://lib.ru/INPROZ/../LONDON/london04.txt,зовпредков,лондонджек,джеклондон,https://briefly.ru/london/zov_predkov/
239,http://lib.ru/INPROZ/../LONDON/kishstor.txt,сказаниеокише,лондонджек,джеклондон,https://briefly.ru/london/skazanie_o_kishe/
240,http://lib.ru/INPROZ/../LONDON/lifelove.txt,любовькжизни,лондонджек,джеклондон,https://briefly.ru/london/liubov_k_zhizni/
241,http://lib.ru/INPROZ/../LONDON/hrabr7.txt,наберегахсакраменто,лондонджек,джеклондон,https://briefly.ru/london/na_beregakh_sakramento/
242,http://lib.ru/PXESY/WAMPILOW/vampilov1_1.txt,старшийсын,александрвампилов,александрвалентиновичвампилов,https://briefly.ru/vampilov/starshij_syn/
243,http://lib.ru/POEEAST/PETRONIJ/satirikon.txt,сатирикон,петронийарбитр,петроний,https://briefly.ru/petronij/satirikon/
244,http://lib.ru/INPROZ/KAMU/padenie.txt,падение,камюальбер,альберкамю,https://briefly.ru/kamju/padenie/
245,http://lib.ru/INPROZ/MELWILL/mobidik.txt,мобидикилибелыйкит,мелвиллгерман,германмелвилл,https://briefly.ru/melvill/mobi_dik_ili_belyj_kit/
246,http://lib.ru/PXESY/WAMPILOW/vampilov_ohota.txt,утинаяохота,александрвампилов,александрвалентиновичвампилов,https://briefly.ru/vampilov/utinaja_ohota/
247,http://lib.ru/PXESY/WAMPILOW/vampilov_proshanie.txt,прощаниевиюне,александрвампилов,александрвалентиновичвампилов,https://briefly.ru/vampilov/proschanie_v_ijune/
248,http://lib.ru/PXESY/WAMPILOW/vampilov1_2.txt,прошлымлетомвчулимске,александрвампилов,александрвалентиновичвампилов,https://briefly.ru/vampilov/proshlym_letom/
249,http://lib.ru/INPROZ/PORTER/korabl.txt,корабльдураков,портерэннкэтрин,кэтринэннпортер,https://briefly.ru/porter/korabl_durakov/
250,http://lib.ru/INPROZ/FOLKNER/mansion.txt,особняк,фолкнеруильям,уильямфолкнер,https://briefly.ru/folkner/osobnjak/
251,http://lib.ru/INPROZ/FOLKNER/noise_y.txt,шумиярость,фолкнеруильям,уильямфолкнер,https://briefly.ru/folkner/shum_i_jarost/
252,http://lib.ru/PROZA/GRANIN/thunder.txt,идунагрозу,гранинданиил,даниилалександровичгранин,https://briefly.ru/granin/idu_na_grozu/
253,http://lib.ru/INPROZ/DUGAR/tibo1.txt,семьятибо,дюгаррожемартен,рожемартендюгар,https://briefly.ru/gar/semja_tibo/
254,http://lib.ru/INPROZ/DUGAR/tibo2.txt,семьятибо,дюгаррожемартен,рожемартендюгар,https://briefly.ru/gar/semja_tibo/
255,http://lib.ru/INPROZ/DUGAR/tibo3.txt,семьятибо,дюгаррожемартен,рожемартендюгар,https://briefly.ru/gar/semja_tibo/
256,http://lib.ru/PROZA/BYKOW/onenight.txt,однаночь,быковвасиль,васильвладимировичбыков,https://briefly.ru/bykov/odna_noch/
257,http://lib.ru/NEWPROZA/ALEKSIEWICH/zhensk.txt,увойнынеженскоелицо,алексиевичсветлана,светланаалександровнаалексиевич,https://briefly.ru/aleksievich/u_voyny_ne_zhenskoe_litco/
258,http://lib.ru/PROZA/PRISTAWKIN/tuchka.txt_.txt,ночевалатучказолотая,приставкинанатолий,анатолийигнатьевичприставкин,https://briefly.ru/pristavkin/nochevala_tuchka_zolotaja/
259,http://lib.ru/POEEAST/PLATO/pir.txt,пир,платон,платон,https://briefly.ru/platon/pir/
260,http://lib.ru/PRIKL/SKOTT/ivangoe.txt,айвенго,скоттвальтер,вальтерскотт,https://briefly.ru/skott/ajvengo/
261,http://lib.ru/PRIKL/SKOTT/kwentin.txt,квентиндорвард,скоттвальтер,вальтерскотт,https://briefly.ru/skott/kventin_dorvard/
262,http://lib.ru/PRIKL/SKOTT/puritane.txt,пуритане,скоттвальтер,вальтерскотт,https://briefly.ru/skott/puritane/
263,http://lib.ru/TALES/BZHEHWA/ak_pk.txt,академияпанакляксы,янбжехва,янбжехва,https://briefly.ru/bzhekhva/akademiia_pana_kliaksy/
264,http://lib.ru/TALES/../RODARI/jelsom_2.txt,джельсоминовстранелжецов,джанниродари,джанниродари,https://briefly.ru/rodari/dzhelsomino_v_strane_lzhetcov/
265,http://lib.ru/TALES/../RODARI/00-82.txt,сиренида,джанниродари,джанниродари,https://briefly.ru/rodari/sirenida/
266,http://lib.ru/PROZA/POLEWOJ/chelowek.txt,повестьонастоящемчеловеке,полевойборис,борисниколаевичполевой,https://briefly.ru/polevoy/povest_o_nastoiashchem_cheloveke/
267,http://lib.ru/INPROZ/../PRISTLI/jun31.txt,июня,пристлиджонбойтон,джонбойнтонпристли,https://briefly.ru/pristli/31_iiunia/
268,http://lib.ru/INPROZ/../PRISTLI/dangerou.txt,опасныйповорот,пристлиджонбойтон,джонбойнтонпристли,https://briefly.ru/pristli/opasnyj_povorot/
269,http://lib.ru/INPROZ/../INOSTRHIST/PRUS/pharaon.txt,фараон,прусболеслав,болеславпрус,https://briefly.ru/prus/faraon/
270,http://lib.ru/INPROZ/../INOSTRHIST/PRUS/kukla.txt,кукла,прусболеслав,болеславпрус,https://briefly.ru/prus/kukla/
271,http://lib.ru/RUSSLIT/SMELEW/leto.txt,летогосподне,шмелевиван,ивансергеевичшмелев,https://briefly.ru/shmelev/leto_gospodne/
272,http://lib.ru/RUSSLIT/SMELEW/restoran.txt,человекизресторана,шмелевиван,ивансергеевичшмелев,https://briefly.ru/shmelev/chelovek_iz_restorana/
273,http://lib.ru/INPROZ/TEKKEREJ/fairy.txt,ярмаркатщеславия,теккерейуильям,уильяммейкпистеккерей,https://briefly.ru/tekkerej/jarmarka_tcsheslavija/
274,http://lib.ru/INPROZ/TEKKEREJ/fairy.txt,ярмаркатщеславия,теккерейуильям,уильяммейкпистеккерей,https://briefly.ru/tekkerej/jarmarka_tcsheslavija/
275,http://lib.ru/LITRA/LERMONTOW/mcyri.txt,мцыри,лермонтовмихаилюрьевич,михаилюрьевичлермонтов,https://briefly.ru/lermontov/mcyri/
276,http://lib.ru/LITRA/LERMONTOW/demon.txt,демон,лермонтовмихаилюрьевич,михаилюрьевичлермонтов,https://briefly.ru/lermontov/vostochnaja_povest/
277,http://lib.ru/RUSS_DETEKTIW/../PROZA/BOGOMOLOW/august44.txt,моментистинывавгустесорокчетвертого,богомоловвладимир,владимиросиповичбогомолов,https://briefly.ru/bogomolov/v_avguste44/
278,http://lib.ru/PROZA/BOGOMOLOW/ivan.txt,иван,богомоловвладимир,владимиросиповичбогомолов,https://briefly.ru/bogomolov/ivan/
279,http://lib.ru/INPROZ/APDAJK/rabbit.txt,кроликбеги,апдайкджон,джонапдайк,https://briefly.ru/apdajk/krolik_begi/
280,http://lib.ru/RUSSLIT/OSTROWSKIJ/kak_zakalyalas_stal.txt,какзакаляласьсталь,островскийниколай,николайалексеевичостровский,https://briefly.ru/nikolaiostrovskij/kak_zakaljalas_stal/
281,http://lib.ru/INPROZ/AMADU/dona_flor.txt,донафлоридваеемужа,амадужоржи,жоржиамаду,https://briefly.ru/amadu/dona_flor_i_dva_ee_muzha/
282,http://lib.ru/POEEAST/OWIDIJ/ovidii2_2.txt,метаморфозы,овидий,овидий,https://briefly.ru/nazon/metamorfozy/
283,http://lib.ru/INPROZ/../KIPLING/svepogas.txt,светпогас,киплингредьярд,редьярдкиплинг,https://briefly.ru/kipling/svet_pogas/
284,http://lib.ru/INPROZ/../KIPLING/littletales.txt,маленькиесказки,киплингредьярд,редьярдкиплинг,https://briefly.ru/kipling/malenkie_skazki/
285,http://lib.ru/PROZA/TROEPOLSKIJ/bim.txt,белыйбимчерноеухо,троепольскийгавриил,гавриилниколаевичтроепольский,https://briefly.ru/troepolskiy/belyy_bim_chernoe_ukho/
286,http://lib.ru/PROZA/BYKOW/tilldown.txt,дожитьдорассвета,быковвасиль,васильвладимировичбыков,https://briefly.ru/bykov/dozhit_do_rassveta/
287,http://lib.ru/PROZA/BYKOW/sotnikov.txt,сотников,быковвасиль,васильвладимировичбыков,https://briefly.ru/bykov/sotnikov/
288,http://lib.ru/PROZA/BYKOW/noreturn.txt,пойтииневернуться,быковвасиль,васильвладимировичбыков,https://briefly.ru/bykov/pojti_i_ne_vernutsja/
289,http://lib.ru/PROZA/BYKOW/alp_blld.txt,альпийскаябаллада,быковвасиль,васильвладимировичбыков,https://briefly.ru/bykov/alpiyskaia_ballada/
290,http://lib.ru/PROZA/BYKOW/obelisk.txt,обелиск,быковвасиль,васильвладимировичбыков,https://briefly.ru/bykov/obelisk/
291,http://lib.ru/PROZA/BYKOW/zhurkrik.txt,журавлиныйкрик,быковвасиль,васильвладимировичбыков,https://briefly.ru/bykov/zhuravlinyy_krik/
292,http://lib.ru/PROZA/BYKOW/batalion.txt,егобатальон,быковвасиль,васильвладимировичбыков,https://briefly.ru/bykov/ego_batalon/
293,http://lib.ru/PROZA/BYKOW/disaster.txt,знакбеды,быковвасиль,васильвладимировичбыков,https://briefly.ru/bykov/znak_bedy/
294,http://lib.ru/PROZA/BYKOW/kruglyan.txt,круглянскиймост,быковвасиль,васильвладимировичбыков,https://briefly.ru/bykov/krugljanskij_most/
295,http://lib.ru/INPROZ/MOEM/moon.txt,лунаигрош,моэмсомерсет,сомерсетмоэм,https://briefly.ru/moem/luna_i_grosh/
296,http://lib.ru/INPROZ/MOEM/unsubdue.txt,непокоренная,моэмсомерсет,сомерсетмоэм,https://briefly.ru/moem/nepokorennaia/
297,http://lib.ru/INPROZ/MOEM/theatre.txt,театр,моэмсомерсет,сомерсетмоэм,https://briefly.ru/moem/teatr/
298,http://lib.ru/INOFANT/../SIMAK/choice.txt,выборбогов,саймакклиффорд,клиффордсаймак,https://briefly.ru/sajmak/vybor_bogov/
299,http://lib.ru/INOFANT/../SIMAK/deathhou.txt,когдавдомеодиноко,саймакклиффорд,клиффордсаймак,https://briefly.ru/sajmak/kogda_v_dome_odinoko/
300,http://lib.ru/RUSSLIT/PANTELEEW/lionka.txt,ленькапантелеев,пантелеевалексейбелыхгригорий,лпантелеев,https://briefly.ru/panteleev/lenka_panteleev/
301,http://lib.ru/INPROZ/../WO/nezabwennaya.txt,незабвенная,воивлин,ивлинво,https://briefly.ru/vo/nezabvennaja/
302,http://lib.ru/INPROZ/../WO/dust.txt,пригоршняпраха,воивлин,ивлинво,https://briefly.ru/vo/prigorshnja_praha/
303,http://lib.ru/INPROZ/TORO/walden.txt,уолденилижизньвлесу,торогенридэвид,генридэвидторо,https://briefly.ru/toro/uolden_ili_zhizn_v_lesu/
304,http://lib.ru/TALES/GABBE_T/master.txt,городмастеровилисказкаодвухгорбунах,тамарагаббегородмастеров,тамарагригорьевнагаббе,https://briefly.ru/gabbe/gorod_masterov/
305,http://lib.ru/INPROZ/BELL/billiard.txt,бильярдвполовинедесятого,белльгенрих,генрихбелль,https://briefly.ru/bell/biljard_v_polovine_desjatogo/
306,http://lib.ru/INPROZ/BELL/clowneye.txt,глазамиклоуна,белльгенрих,генрихбелль,https://briefly.ru/bell/glazami_klouna/
307,http://lib.ru/PROZA/GREKOWA/testing.txt,наиспытаниях,грековаи,игрекова,https://briefly.ru/grekova/na_ispytanijah/
308,http://lib.ru/PROZA/GREKOWA/barber.txt,дамскиймастер,грековаи,игрекова,https://briefly.ru/grekova/damskij_master/
309,http://lib.ru/PROZA/GREKOWA/no_smile.txt,безулыбок,грековаи,игрекова,https://briefly.ru/grekova/bez_ulybok/
310,http://lib.ru/INPROZ/UORREN/kingsmen.txt,всякоролевскаярать,уорренробертпенн,робертпеннуоррен,https://briefly.ru/uorren/vsja_korolevskaja_rat/
311,http://lib.ru/INPROZ/MORIAK/theresa.txt,терезадескейру,мориакфрансуа,франсуамориак,https://briefly.ru/moriak/tereza_deskejru/
312,http://lib.ru/INPROZ/MORIAK/snakclew.txt,клубокзмей,мориакфрансуа,франсуамориак,https://briefly.ru/moriak/klubok_zmej/
313,http://lib.ru/POEEAST/SOFOKL/edip.txt,царьэдип,софокл,софокл,https://briefly.ru/sofokl/tsar_edip/
314,http://lib.ru/INPROZ/KETZABURO_O/wody.txt,объялименяводыдодушимоей,кэндзабурооэ,кэндзабурооэ,https://briefly.ru/oe/objali_menja_vody_do_dushi_moej/
315,http://lib.ru/PROZA/ALEKSIN/klarnet.txt,мойбратиграетнакларнете,алексинанатолий,анатолийгеоргиевичалексин,https://briefly.ru/aleksin/moy_brat_igraet_na_klarnete/
316,http://lib.ru/PROZA/ALEKSIN/ewdokia.txt,безумнаяевдокия,алексинанатолий,анатолийгеоргиевичалексин,https://briefly.ru/aleksin/bezumnaia_evdokiia/
317,http://lib.ru/INPROZ/KENO/zazi.txt,зазивметро,кенорэмон,раймонкено,https://briefly.ru/keno/zazi_v_meto/
318,http://lib.ru/INPROZ/MEJLER/nagie.txt,нагиеимертвые,мейлернорман,норманмейлер,https://briefly.ru/mejler/nagie_i_mertvye/
319,http://lib.ru/INPROZ/GREEN/comedian.txt,комедианты,грингрэм,грэмгрин,https://briefly.ru/gremgrin/komedianty/
320,http://lib.ru/INPROZ/GREEN/quiet_am.txt,тихийамериканец,грингрэм,грэмгрин,https://briefly.ru/gremgrin/tixij_amerikanets/
321,http://lib.ru/INPROZ/GREEN/consul.txt,почетныйконсул,грингрэм,грэмгрин,https://briefly.ru/gremgrin/pochetnyj_konsul/
322,http://lib.ru/INPROZ/GREEN/heartmat.txt,сутьдела,грингрэм,грэмгрин,https://briefly.ru/gremgrin/sut_dela/
323,http://lib.ru/PROZA/NEKRASOW/stalingrad.txt,вокопахсталинграда,некрасоввиктор,викторплатоновичнекрасов,https://briefly.ru/nekrasovvp/v_okopah_stalingrada/
324,http://lib.ru/PROZA/NEKRASOW/smlgrief.txt,маленькаяпечальнаяповесть,некрасоввиктор,викторплатоновичнекрасов,https://briefly.ru/nekrasovvp/malenkaja_pechalnaja_povest/
325,http://lib.ru/RUSSLIT/MARIENGOF/cynix.txt,циники,мариенгофанатолий,анатолийборисовичмариенгоф,https://briefly.ru/mariengof/ciniki/
326,http://lib.ru/INPROZ/BUCCATI/desert.txt,татарскаяпустыня,буццатидино,динобуццати,https://briefly.ru/buccati/tatarskaja_pustynja/
327,http://lib.ru/POEEAST/APULEJ/apulei.txt,метаморфозыилизолотойосел,апулей,апулей,https://briefly.ru/apulej/metamorfozy_ili_zolotoj_osel/
328,http://lib.ru/PROZA/GROSSMAN/lifefate.txt,жизньисудьба,гроссманвасилий,василийсеменовичгроссман,https://briefly.ru/grossman/zhizn_i_sudba/
329,http://lib.ru/INOFANT/../BAUM/baum01.txt,удивительныйволшебникизстраныоз,баумфранк,лайменфрэнкбаум,https://briefly.ru/baum/udivitelnyj_volshebnik_strany_oz/
330,http://lib.ru/INOFANT/../BAUM/baum03.txt,озмаизстраныоз,баумфранк,лайменфрэнкбаум,https://briefly.ru/baum/ozma_iz_strany_oz/
331,http://lib.ru/INOFANT/../BAUM/baum10.txt,ринкитинквстранеоз,баумфранк,лайменфрэнкбаум,https://briefly.ru/baum/rinkitink_v_strane_oz/
332,http://lib.ru/POEEAST/PLAVT/plavt1_2.txt,хвастливыйвоин,титмакцийплавт,плавт,https://briefly.ru/plavt/xvastlivyj_voin/
333,http://lib.ru/POEEAST/PLAVT/plavt2_3.txt,куркулион,титмакцийплавт,плавт,https://briefly.ru/plavt/kurkudion/
334,http://lib.ru/POEEAST/PLAVT/plavt2_5.txt,пленники,титмакцийплавт,плавт,https://briefly.ru/plavt/plenniki/
335,http://lib.ru/POEEAST/PLAVT/plavt2_7.txt,амфитрион,титмакцийплавт,плавт,https://briefly.ru/plavt/amfitrion/
336,http://lib.ru/PROZA/../FISKANDER/kroliki.txt,кроликииудавы,искандерфазиль,фазильабдуловичискандер,https://briefly.ru/iskander/kroliki_i_udavy/
337,http://lib.ru/PROZA/../FISKANDER/kozlotur.txt,созвездиекозлотура,искандерфазиль,фазильабдуловичискандер,https://briefly.ru/iskander/sozvezdie_kozlotura/
338,http://lib.ru/INPROZ/../WIAN/pena.txt,пенадней,вианборис,борисвиан,https://briefly.ru/vian/pena_dnej/
339,http://lib.ru/INOFANT/WONNEGUT/cat.txt,колыбельдлякошки,воннегуткурт,куртвоннегут,https://briefly.ru/vonnegut/kolybel_dlja_koshki/
340,http://lib.ru/RUFANT/../LAGIN/hottab.txt,старикхоттабыч,лагинлазарь,лазарьиосифовичлагин,https://briefly.ru/lagin/starik_khottabych/
341,http://lib.ru/TALES/../LAGIN/hottab.txt,старикхоттабыч,лазарьлагинстарикхоттабыч,лазарьиосифовичлагин,https://briefly.ru/lagin/starik_khottabych/
342,http://lib.ru/PROZA/SHOLOHOW/celina.txt,поднятаяцелина,шолоховмихаил,михаилалександровичшолохов,https://briefly.ru/sholohov/podnyataya_tselina/
343,http://lib.ru/PROZA/SHOLOHOW/sudbache.txt,судьбачеловека,шолоховмихаил,михаилалександровичшолохов,https://briefly.ru/sholohov/sudba_cheloveka/
344,http://lib.ru/PROZA/SHOLOHOW/Shlokhov1.txt,нахаленок,шолоховмихаил,михаилалександровичшолохов,https://briefly.ru/sholohov/nakhalenok/
345,http://lib.ru/PROZA/SHOLOHOW/alheart.txt,алешкиносердце,шолоховмихаил,михаилалександровичшолохов,https://briefly.ru/sholohov/aleshkino_serdtce/
346,http://lib.ru/PROZA/SHOLOHOW/bahchev.txt,бахчевник,шолоховмихаил,михаилалександровичшолохов,https://briefly.ru/sholohov/bakhchevnik/
347,http://lib.ru/PROZA/SHOLOHOW/cherv.txt,червоточина,шолоховмихаил,михаилалександровичшолохов,https://briefly.ru/sholohov/chervotochina/
348,http://lib.ru/PROZA/SHOLOHOW/jerebeno.txt,жеребенок,шолоховмихаил,михаилалександровичшолохов,https://briefly.ru/sholohov/zherebenok/
349,http://lib.ru/PROZA/SHOLOHOW/kolchak.txt,околчакекрапивеипрочем,шолоховмихаил,михаилалександровичшолохов,https://briefly.ru/sholohov/o_kolchake_krapive_i_prochem/
350,http://lib.ru/PROZA/SHOLOHOW/kolovert.txt,коловерть,шолоховмихаил,михаилалександровичшолохов,https://briefly.ru/sholohov/kolovert/
351,http://lib.ru/PROZA/SHOLOHOW/krov.txt,чужаякровь,шолоховмихаил,михаилалександровичшолохов,https://briefly.ru/sholohov/chuzhaia_krov/
352,http://lib.ru/PROZA/SHOLOHOW/pastuh.txt,пастух,шолоховмихаил,михаилалександровичшолохов,https://briefly.ru/sholohov/pastukh/
353,http://lib.ru/PROZA/SHOLOHOW/predsed.txt,председательреввоенсоветареспублики,шолоховмихаил,михаилалександровичшолохов,https://briefly.ru/sholohov/predsedatel_revvoensoveta_respubliki/
354,http://lib.ru/PROZA/SHOLOHOW/prodkom.txt,продкомиссар,шолоховмихаил,михаилалександровичшолохов,https://briefly.ru/sholohov/prodkomissar/
355,http://lib.ru/PROZA/SHOLOHOW/rodinka.txt,родинка,шолоховмихаил,михаилалександровичшолохов,https://briefly.ru/sholohov/rodinka/
356,http://lib.ru/PROZA/SHOLOHOW/semya.txt,шибалковосемя,шолоховмихаил,михаилалександровичшолохов,https://briefly.ru/sholohov/shibalkovo_semia/
357,http://lib.ru/PROZA/SHOLOHOW/step.txt,лазореваястепь,шолоховмихаил,михаилалександровичшолохов,https://briefly.ru/sholohov/lazorevaia_step/
358,http://lib.ru/PROZA/SHOLOHOW/vrag.txt,смертныйвраг,шолоховмихаил,михаилалександровичшолохов,https://briefly.ru/sholohov/smertnyy_vrag/
359,http://lib.ru/INPROZ/BARBUS/lefeu.txt,огонь,барбюсанри,анрибарбюс,https://briefly.ru/barbjus/ogon/
360,http://lib.ru/TALES/../TOLSTOJA/buratino.txttext_0160.shtml,аэлита,атолстойприключениябуратино,алексейниколаевичтолстой,https://briefly.ru/tolstoian/aelita/
361,http://lib.ru/TALES/../TOLSTOJA/buratino.txttext_0180.shtml,гиперболоидинженерагарина,атолстойприключениябуратино,алексейниколаевичтолстой,https://briefly.ru/tolstoian/giperboloid_inzhenera_garina/
362,http://lib.ru/TALES/../TOLSTOJA/buratino.txttext_0230.shtml,петрпервый,атолстойприключениябуратино,алексейниколаевичтолстой,https://briefly.ru/tolstoian/petr1/
363,http://lib.ru/TALES/../TOLSTOJA/buratino.txttext_1938_petr_perviy.shtml,петрпервый,атолстойприключениябуратино,алексейниколаевичтолстой,https://briefly.ru/tolstoian/petr1/
364,http://lib.ru/TALES/../TOLSTOJA/buratino.txttext_0040.shtml,детствоникиты,атолстойприключениябуратино,алексейниколаевичтолстой,https://briefly.ru/tolstoian/detstvo_nikity/
